frame,leader_x,leader_y,f1_x,f1_y,f2_x,f2_y,f3_x,f3_y,f4_x,f4_y
1299,4.2590084,0.00093984464,4.2583737,-1.5010582,4.258192,1.5012913,4.2586074,-3.0010693,4.2583265,2.9994814
1300,4.2625484,0.00094127626,4.261918,-1.5010577,4.2617407,1.501296,4.2621784,-3.0010672,4.261846,2.9994812
1301,4.2660694,0.00094133016,4.2655106,-1.5010552,4.265315,1.5013013,4.265722,-3.001069,4.265389,2.9994817
1302,4.269615,0.00094449427,4.2690525,-1.5010579,4.2688575,1.5013033,4.269243,-3.001072,4.2689776,2.9994843
1303,4.273198,0.00094863196,4.272573,-1.5010613,4.2723813,1.5013049,4.272791,-3.001071,4.272517,2.9994845
1304,4.276738,0.0009509761,4.2761197,-1.5010619,4.275925,1.501304,4.276373,-3.0010707,4.276042,2.999483
1305,4.2802596,0.0009509443,4.2796893,-1.5010594,4.2795033,1.5013121,4.2799177,-3.0010693,4.279586,2.9994795
1306,4.283806,0.0009538568,4.2832336,-1.5010605,4.283043,1.50131,4.283439,-3.0010695,4.283157,2.9994855
1307,4.2873845,0.0009587105,4.2867565,-1.5010628,4.286562,1.5013099,4.286984,-3.0010688,4.2867007,2.999481
1308,4.290927,0.000960143,4.290301,-1.5010643,4.2901077,1.5013101,4.2905655,-3.0010664,4.290218,2.9994788
1309,4.2944517,0.0009603931,4.293881,-1.501062,4.293663,1.5013105,4.294107,-3.0010693,4.2937636,2.9994776
1310,4.297994,0.0009575645,4.2974224,-1.5010636,4.2972107,1.5013199,4.2976284,-3.0010731,4.2973204,2.999475
1311,4.3015738,0.0009645091,4.3009453,-1.5010663,4.3007264,1.5013269,4.3011737,-3.0010734,4.3008666,2.9994833
1312,4.305116,0.0009615576,4.3044906,-1.5010672,4.304274,1.5013318,4.304756,-3.00107,4.304382,2.9994893
1313,4.308634,0.0009608008,4.30807,-1.5010643,4.3078413,1.5013357,4.308298,-3.0010724,4.307931,2.9994917
1314,4.312184,0.0009665713,4.311612,-1.5010653,4.311384,1.5013412,4.311823,-3.0010757,4.311505,2.9994924
1315,4.315753,0.0009687854,4.3151345,-1.501068,4.3149033,1.5013436,4.3153667,-3.0010808,4.3150487,2.9994965
1316,4.3192973,0.00097357074,4.3186817,-1.5010678,4.3184495,1.5013473,4.318939,-3.0010765,4.318559,2.9994986
1317,4.3228164,0.00097578316,4.3222637,-1.5010653,4.3220353,1.5013539,4.322482,-3.0010824,4.3221064,2.999494
1318,4.326359,0.0009783492,4.3258057,-1.501067,4.325575,1.501356,4.3259997,-3.0010862,4.325689,2.9994972
1319,4.329946,0.0009832362,4.3293295,-1.5010699,4.3290973,1.5013567,4.32955,-3.0010839,4.3292274,2.9994965
1320,4.333486,0.0009847184,4.3328724,-1.5010755,4.3326416,1.5013543,4.333108,-3.0010846,4.332752,2.999499
1321,4.3370104,0.0009850459,4.33645,-1.5010707,4.3362017,1.5013621,4.336655,-3.001083,4.3362947,2.999501
1322,4.3405538,0.0009817394,4.3399925,-1.5010763,4.339746,1.5013611,4.3401737,-3.0010822,4.3398666,2.999504
1323,4.3441286,0.0009889995,4.3435116,-1.5010804,4.343267,1.5013622,4.3437185,-3.001081,4.3434095,2.9995077
1324,4.34767,0.000986156,4.347058,-1.5010793,4.346814,1.5013634,4.3473125,-3.0010786,4.3469296,2.9995093
1325,4.3511896,0.0009855416,4.350619,-1.5010799,4.3503695,1.5013657,4.350853,-3.0010817,4.350472,2.9995115
1326,4.354738,0.0009905905,4.354165,-1.5010782,4.3539133,1.5013741,4.3543773,-3.0010853,4.3540525,2.9995134
1327,4.3583016,0.0009936336,4.3576818,-1.5010796,4.3574333,1.5013797,4.3579197,-3.0010905,4.3575945,2.9995155
1328,4.361847,0.0009968287,4.3612294,-1.5010784,4.36098,1.5013841,4.361485,-3.001087,4.361113,2.9995136
1329,4.365365,0.000997792,4.3648233,-1.5010763,4.364547,1.5013885,4.3650274,-3.0010922,4.3646584,2.9995148
1330,4.3689127,0.0010007113,4.368363,-1.5010791,4.3680906,1.5013945,4.3685455,-3.0010962,4.3682413,2.9995184
1331,4.372502,0.0010060504,4.3718877,-1.5010823,4.3716106,1.5013978,4.372096,-3.0010946,4.371783,2.999519
1332,4.376042,0.0010066568,4.3754306,-1.5010873,4.3751554,1.5014024,4.3756537,-3.0010946,4.3753037,2.9995182
1333,4.3795643,0.0010060479,4.3789983,-1.501083,4.378743,1.5014082,4.379199,-3.0010931,4.3788514,2.9995205
1334,4.3831096,0.0010030722,4.382543,-1.5010883,4.382285,1.5014095,4.3827176,-3.0010939,4.3824263,2.999524
1335,4.386679,0.0010100015,4.3860593,-1.5010922,4.385806,1.5014108,4.386263,-3.0010939,4.3859687,2.9995234
1336,4.390222,0.0010071018,4.38961,-1.5010908,4.3893523,1.501414,4.3898506,-3.0010917,4.389492,2.9995227
1337,4.3937387,0.0010059715,4.3931694,-1.5010912,4.3929224,1.5014179,4.393391,-3.0010939,4.3930387,2.9995208
1338,4.3972893,0.0010116189,4.3967166,-1.5010893,4.396466,1.5014219,4.396912,-3.0010982,4.3966026,2.9995272
1339,4.40085,0.001013558,4.4002347,-1.5010904,4.39999,1.5014254,4.40046,-3.0010982,4.40014,2.999524
1340,4.404395,0.0010189448,4.403782,-1.5010898,4.4035296,1.5014287,4.4040294,-3.001096,4.403658,2.9995205
1341,4.4079146,0.0010217681,4.4073734,-1.5010872,4.407124,1.5014327,4.4075727,-3.0010967,4.407207,2.9995265
1342,4.411458,0.0010244688,4.410916,-1.5010891,4.410665,1.5014386,4.4110966,-3.0010996,4.4107785,2.999527
1343,4.415043,0.001029314,4.414436,-1.5010928,4.414185,1.5014406,4.414641,-3.0010996,4.414321,2.9995291
1344,4.418583,0.001030888,4.417984,-1.5010916,4.417732,1.5014445,4.418221,-3.0010974,4.4178414,2.9995296
1345,4.422109,0.0010309808,4.4215517,-1.5010897,4.4213133,1.5014505,4.4217634,-3.0010986,4.421389,2.9995322
1346,4.4256525,0.0010279246,4.425096,-1.5010902,4.424858,1.5014527,4.425287,-3.0011013,4.4249806,2.9995356
1347,4.42923,0.0010352399,4.428619,-1.5010923,4.4283786,1.5014547,4.4288306,-3.001107,4.428522,2.999536
1348,4.4327736,0.001032141,4.4321632,-1.5010939,4.431926,1.5014584,4.432408,-3.0011017,4.4320436,2.999535
1349,4.4362903,0.0010308726,4.4357452,-1.5010906,4.4354935,1.5014634,4.43595,-3.0011075,4.435591,2.9995384
1350,4.4398403,0.0010364644,4.4392886,-1.501093,4.439034,1.5014677,4.4394674,-3.0011117,4.439161,2.9995415
1351,4.443401,0.001038685,4.4428124,-1.5010957,4.442556,1.5014696,4.4430184,-3.001109,4.4427032,2.9995413
1352,4.446946,0.0010424164,4.446356,-1.5010996,4.4461017,1.5014695,4.4465766,-3.00111,4.4462266,2.9995403
1353,4.4504657,0.0010445794,4.449931,-1.5010977,4.449675,1.5014739,4.4501247,-3.0011084,4.44977,2.9995406
1354,4.454011,0.0010472094,4.4534745,-1.5010997,4.4532194,1.501479,4.453643,-3.0011096,4.4533463,2.9995437
1355,4.457599,0.0010521505,4.4569926,-1.5011032,4.4567385,1.5014808,4.4571877,-3.0011096,4.456887,2.999545
1356,4.4611387,0.0010519872,4.4605412,-1.5011023,4.4602857,1.5014849,4.460781,-3.001107,4.460408,2.9995441
1357,4.4646626,0.0010513259,4.4641194,-1.5010998,4.463866,1.5014907,4.4643226,-3.00111,4.4639535,2.9995456
1358,4.46821,0.0010541677,4.4676614,-1.501101,4.4674096,1.5014933,4.4678445,-3.0011144,4.4675264,2.9995496
1359,4.4717817,0.0010575617,4.471185,-1.5011039,4.470931,1.5014957,4.4713936,-3.0011137,4.4710693,2.9995496
1360,4.4753265,0.0010605301,4.474729,-1.5011095,4.474477,1.5014993,4.474962,-3.0011137,4.47459,2.999548
1361,4.4788456,0.0010617555,4.478306,-1.5011048,4.4780526,1.5015032,4.4785066,-3.0011127,4.4781356,2.9995503
1362,4.4823923,0.0010648319,4.4818487,-1.5011102,4.481594,1.5015094,4.4820256,-3.0011137,4.4817176,2.9995534
1363,4.485982,0.001069593,4.4853673,-1.5011139,4.485114,1.5015117,4.485569,-3.0011132,4.485259,2.999554
1364,4.489521,0.0010700575,4.4889135,-1.5011177,4.48866,1.5015155,4.4891605,-3.0011113,4.4887824,2.9995532
1365,4.493044,0.0010694733,4.4924726,-1.5011181,4.492242,1.5015198,4.4927015,-3.0011141,4.4923277,2.9995556
1366,4.496591,0.0010716849,4.496016,-1.5011177,4.4957843,1.5015242,4.4962263,-3.0011177,4.4959106,2.9995594
1367,4.5001636,0.0010764721,4.4995384,-1.5011154,4.4993057,1.5015273,4.49977,-3.0011227,4.4994535,2.9995596
1368,4.5037093,0.0010791154,4.5030856,-1.5011142,4.5028505,1.5015315,4.50334,-3.0011203,4.5029764,2.9995587
1369,4.507227,0.0010792767,4.5066547,-1.5011126,4.506437,1.5015379,4.506882,-3.0011246,4.5065217,2.9995584
1370,4.510774,0.001081868,4.510198,-1.5011128,4.50998,1.5015397,4.5103993,-3.0011287,4.510095,2.9995615
1371,4.514361,0.0010868086,4.51372,-1.501115,4.5135007,1.5015411,4.5139503,-3.0011263,4.5136385,2.999563
1372,4.517902,0.0010879315,4.517265,-1.5011197,4.517048,1.5015436,4.5175095,-3.0011275,4.517157,2.9995625
1373,4.521425,0.0010879429,4.520839,-1.5011189,4.520616,1.5015479,4.521056,-3.0011244,4.5207033,2.999565
1374,4.5249686,0.0010854437,4.524384,-1.5011193,4.524157,1.5015509,4.5245733,-3.0011253,4.524292,2.9995682
1375,4.5285444,0.0010924364,4.527903,-1.5011218,4.5276794,1.5015528,4.52812,-3.0011244,4.5278325,2.9995675
1376,4.5320864,0.0010896262,4.5314465,-1.5011219,4.5312243,1.5015512,4.531713,-3.0011222,4.5313525,2.9995666
1377,4.5356073,0.0010888074,4.5350294,-1.5011187,4.534796,1.5015581,4.535254,-3.0011246,4.534902,2.999569
1378,4.5391507,0.0010874893,4.538572,-1.5011206,4.5383387,1.501558,4.5387754,-3.0011284,4.5384707,2.999572
1379,4.5427094,0.0010898568,4.5420947,-1.5011232,4.54186,1.5015583,4.5423226,-3.0011284,4.542013,2.999574
1380,4.5462523,0.0010936889,4.5456405,-1.5011284,4.545407,1.5015575,4.545892,-3.0011256,4.5455356,2.999573
1381,4.549774,0.0010973098,4.5492077,-1.5011252,4.548963,1.5015584,4.549437,-3.0011256,4.5490737,2.9995759
1382,4.55332,0.0011010414,4.552753,-1.501129,4.5525055,1.5015671,4.552956,-3.0011275,4.5526514,2.9995768
1383,4.5568876,0.0011063226,4.5562687,-1.5011324,4.556028,1.5015737,4.556501,-3.0011277,4.5561833,2.9995782
1384,4.560433,0.0011074746,4.5598173,-1.5011308,4.5595727,1.501579,4.5600853,-3.001125,4.559709,2.9995775
1385,4.563954,0.0011079622,4.563385,-1.5011287,4.5631495,1.5015837,4.5636277,-3.0011268,4.5632544,2.9995797
1386,4.567501,0.0011119212,4.5669312,-1.5011286,4.566692,1.5015905,4.567151,-3.0011292,4.566815,2.9995816
1387,4.5710893,0.0011169966,4.5704474,-1.5011309,4.5702114,1.5015943,4.570696,-3.001135,4.5703597,2.999586
1388,4.5746293,0.0011166675,4.573997,-1.5011295,4.5737586,1.5015993,4.5742702,-3.0011303,4.5738764,2.9995873
1389,4.5781536,0.001115902,4.5775795,-1.5011269,4.577336,1.5016047,4.577813,-3.0011363,4.577425,2.9995897
1390,4.5817027,0.0011193118,4.5811234,-1.5011293,4.58088,1.5016077,4.581332,-3.0011399,4.5810103,2.9995935
1391,4.5852704,0.0011222018,4.5846443,-1.5011319,4.5843983,1.5016093,4.58488,-3.0011425,4.584549,2.9995918
1392,4.588815,0.0011277064,4.5881906,-1.5011319,4.5879483,1.5016148,4.588438,-3.0011468,4.5880733,2.99959
1393,4.592333,0.0011297119,4.5917726,-1.5011287,4.591526,1.5016208,4.591984,-3.0011394,4.5916233,2.999593
1394,4.595881,0.0011327793,4.595315,-1.5011299,4.5950694,1.5016232,4.595498,-3.0011349,4.5951886,2.9995944
1395,4.59947,0.0011378012,4.598835,-1.5011326,4.5985885,1.5016247,4.599047,-3.0011356,4.598731,2.9995983
1396,4.6030116,0.0011393987,4.6023803,-1.5011318,4.602136,1.5016295,4.6026163,-3.0011358,4.602251,2.9995978
1397,4.606535,0.0011394903,4.6059637,-1.5011292,4.605718,1.5016334,4.6061625,-3.0011332,4.605794,2.999596
1398,4.6100793,0.0011364362,4.609506,-1.5011312,4.6092615,1.5016385,4.6096807,-3.0011334,4.609379,2.9995985
1399,4.6136446,0.0011435114,4.6130285,-1.5011338,4.612782,1.501642,4.613225,-3.001133,4.612918,2.9995975
1400,4.6171894,0.0011415426,4.6165733,-1.501137,4.616327,1.501647,4.616818,-3.0011303,4.616444,2.9995956
1401,4.620706,0.0011407405,4.620146,-1.5011356,4.6199126,1.5016532,4.620359,-3.0011332,4.6199894,2.9995923
1402,4.624253,0.00114355,4.6236887,-1.5011363,4.623457,1.5016557,4.623883,-3.0011363,4.6235495,2.9995909
1403,4.627811,0.0011465214,4.627207,-1.5011394,4.626976,1.501657,4.6274295,-3.0011368,4.627096,2.9995987
1404,4.6313543,0.0011498156,4.6307545,-1.5011392,4.630527,1.5016624,4.630994,-3.0011373,4.6306014,2.9996037
1405,4.634876,0.0011512479,4.6343327,-1.5011363,4.6341004,1.5016674,4.6345415,-3.0011353,4.6341486,2.999608
1406,4.638422,0.0011544289,4.6378765,-1.5011368,4.6376424,1.5016717,4.63806,-3.0011358,4.6377206,2.999609
1407,4.6420045,0.0011595844,4.6413965,-1.5011392,4.6411657,1.5016737,4.641605,-3.0011349,4.641266,2.9996116
1408,4.645545,0.0011611463,4.64494,-1.5011392,4.6447115,1.5016724,4.6451993,-3.0011327,4.644781,2.9996154
1409,4.649068,0.0011611842,4.6485214,-1.5011365,4.648283,1.5016773,4.648738,-3.0011353,4.648327,2.9996192
1410,4.652614,0.001165,4.652065,-1.5011386,4.6518264,1.5016824,4.652264,-3.0011396,4.651917,2.9996219
1411,4.6561975,0.0011700594,4.6555877,-1.5011412,4.6553464,1.5016848,4.6558084,-3.0011451,4.655459,2.9996252
1412,4.65974,0.0011710261,4.6591325,-1.5011452,4.658896,1.5016897,4.659371,-3.0011442,4.658978,2.9996257
1413,4.663263,0.0011712271,4.662709,-1.5011437,4.662481,1.5016958,4.6629157,-3.0011456,4.662524,2.9996278
1414,4.6668086,0.0011689002,4.6662493,-1.501145,4.6660247,1.5016981,4.666435,-3.0011468,4.666101,2.9996295
1415,4.670378,0.0011730221,4.669773,-1.5011477,4.6695433,1.5016994,4.6699815,-3.0011456,4.669644,2.999633
1416,4.6739206,0.00117649,4.673319,-1.501153,4.673092,1.5017048,4.6735606,-3.001143,4.6731634,2.999633
1417,4.6774435,0.001179271,4.6768847,-1.5011505,4.676675,1.5017114,4.677103,-3.0011446,4.6767073,2.9996352
1418,4.6809907,0.0011825096,4.680431,-1.5011523,4.6802173,1.5017138,4.680627,-3.0011477,4.6803007,2.9996376
1419,4.684569,0.0011858422,4.683949,-1.5011529,4.68374,1.5017154,4.684171,-3.001153,4.6838408,2.9996405
1420,4.6881104,0.0011887153,4.687494,-1.5011522,4.6872854,1.501714,4.6877456,-3.0011492,4.6873627,2.9996414
1421,4.6916337,0.0011909377,4.691067,-1.5011497,4.6908555,1.5017201,4.691288,-3.001155,4.690908,2.9996443
1422,4.695178,0.0011932806,4.69461,-1.5011501,4.6943984,1.5017225,4.6948066,-3.0011592,4.694486,2.9996467
1423,4.698762,0.0011988874,4.698132,-1.5011519,4.6979213,1.5017267,4.698356,-3.0011566,4.698028,2.9996507
1424,4.7023015,0.0012002002,4.701676,-1.5011529,4.701464,1.501731,4.701914,-3.0011575,4.7015495,2.9996524
1425,4.7058234,0.0012000721,4.705259,-1.5011497,4.7050447,1.5017363,4.705461,-3.0011547,4.705094,2.999654
1426,4.709368,0.0012027444,4.7087994,-1.5011511,4.708588,1.5017438,4.708977,-3.0011556,4.708674,2.9996572
1427,4.712951,0.0012078572,4.7123227,-1.5011542,4.7121067,1.5017477,4.712523,-3.0011551,4.7122145,2.999657
1428,4.716495,0.0012105873,4.715869,-1.5011544,4.715652,1.5017517,4.716118,-3.0011532,4.715738,2.9996555
1429,4.720013,0.0012102323,4.7194457,-1.5011516,4.7192383,1.501758,4.7196565,-3.0011556,4.7192836,2.999657
1430,4.723561,0.0012129516,4.7229877,-1.5011522,4.7227783,1.50176,4.723182,-3.001159,4.7228513,2.999658
1431,4.727142,0.001218121,4.7265086,-1.5011548,4.7262983,1.5017618,4.726725,-3.0011647,4.726397,2.9996617
1432,4.7306824,0.0012200909,4.730055,-1.5011542,4.729848,1.5017673,4.7302914,-3.0011613,4.729917,2.9996634
1433,4.734205,0.001220466,4.733638,-1.5011514,4.7334137,1.5017731,4.7338357,-3.0011663,4.733461,2.9996665
1434,4.737749,0.0012175678,4.737179,-1.5011524,4.73696,1.5017775,4.737352,-3.0011702,4.737055,2.9996686
1435,4.741325,0.001225305,4.740703,-1.501155,4.7404804,1.5017804,4.740902,-3.0011683,4.740597,2.9996722
1436,4.7448688,0.0012232253,4.74425,-1.50116,4.7440257,1.5017855,4.744464,-3.0011668,4.744117,2.9996724
1437,4.7483826,0.0012223077,4.747818,-1.5011594,4.747605,1.5017918,4.7480087,-3.0011663,4.747664,2.9996746
1438,4.7519317,0.0012262092,4.7513614,-1.5011556,4.7511454,1.5017936,4.7515287,-3.0011685,4.7512465,2.9996781
1439,4.755496,0.0012307805,4.7548814,-1.5011523,4.754668,1.5017946,4.755072,-3.0011685,4.7547894,2.999679
1440,4.75904,0.0012346313,4.7584257,-1.5011518,4.758213,1.5017976,4.758652,-3.0011656,4.758311,2.9996784
1441,4.762561,0.0012365291,4.7620053,-1.5011514,4.7617893,1.501802,4.7621965,-3.0011678,4.761859,2.9996743
1442,4.7661047,0.0012366102,4.76555,-1.5011486,4.7653294,1.501806,4.765713,-3.001171,4.765421,2.999677
1443,4.769682,0.001240958,4.769068,-1.5011488,4.7688503,1.5018082,4.7692614,-3.0011704,4.768964,2.9996817
1444,4.7732263,0.0012429592,4.772614,-1.5011483,4.772396,1.5018135,4.772843,-3.0011683,4.7724867,2.9996858
1445,4.776746,0.0012435851,4.776201,-1.5011455,4.775972,1.50182,4.776384,-3.0011692,4.7760315,2.9996889
1446,4.780291,0.0012467811,4.7797403,-1.5011474,4.7795153,1.5018237,4.779907,-3.0011723,4.779613,2.999692
1447,4.783868,0.0012521627,4.783263,-1.5011505,4.783036,1.501826,4.7834516,-3.0011778,4.783154,2.9996965
1448,4.787411,0.0012549892,4.7868085,-1.5011507,4.7865815,1.5018277,4.7870283,-3.0011723,4.786673,2.9996972
1449,4.7909284,0.0012552942,4.790383,-1.5011476,4.7901516,1.5018357,4.790569,-3.001178,4.7902217,2.9996996
1450,4.7944775,0.001259133,4.7939267,-1.5011483,4.7936935,1.5018357,4.7940884,-3.001182,4.7938004,2.9997034
1451,4.7980523,0.0012639107,4.7974486,-1.5011505,4.797215,1.5018374,4.797635,-3.0011866,4.7973433,2.9997032
1452,4.801595,0.0012660724,4.800994,-1.5011545,4.8007603,1.5018411,4.8011856,-3.00119,4.8008666,2.9997017
1453,4.805118,0.0012670289,4.8045716,-1.5011498,4.8043246,1.5018461,4.80473,-3.0011842,4.804413,2.9997048
1454,4.8086615,0.0012687068,4.808114,-1.5011544,4.8078675,1.5018513,4.808248,-3.0011816,4.8079915,2.9997075
1455,4.812241,0.001274216,4.811632,-1.5011579,4.811388,1.5018533,4.811797,-3.001181,4.8115354,2.9997096
1456,4.815784,0.0012756165,4.8151827,-1.5011548,4.814936,1.5018592,4.815368,-3.0011814,4.815053,2.9997103
1457,4.8193054,0.0012761514,4.8187375,-1.501155,4.818512,1.5018651,4.8189135,-3.0011795,4.8186026,2.999714
1458,4.82285,0.0012796338,4.8222833,-1.5011513,4.822053,1.5018678,4.822431,-3.00118,4.8221865,2.999716
1459,4.826436,0.0012849079,4.8258,-1.501151,4.8255725,1.5018691,4.825974,-3.0011806,4.825729,2.9997184
1460,4.829978,0.0012871748,4.829346,-1.5011504,4.8291187,1.5018741,4.8295693,-3.001178,4.829248,2.9997184
1461,4.8335004,0.0012875606,4.8329344,-1.5011475,4.8326983,1.5018802,4.83311,-3.0011811,4.832794,2.9997213
1462,4.8370466,0.001291443,4.8364744,-1.5011497,4.8362393,1.5018831,4.836632,-3.001185,4.8363767,2.9997232
1463,4.840629,0.001296398,4.839997,-1.5011526,4.8397613,1.5018849,4.8401804,-3.0011847,4.83992,2.9997268
1464,4.844171,0.00129843,4.843543,-1.5011523,4.843307,1.5018834,4.8437433,-3.001186,4.843438,2.9997282
1465,4.847693,0.0012989521,4.84712,-1.5011492,4.846874,1.5018911,4.8472905,-3.0011833,4.8469872,2.999732
1466,4.851237,0.0012962051,4.850663,-1.50115,4.8504186,1.5018915,4.8508077,-3.001183,4.8505754,2.9997346
1467,4.854811,0.0013041485,4.854185,-1.5011518,4.853935,1.5018923,4.8543525,-3.0011823,4.854117,2.999738
1468,4.8583555,0.001302237,4.8577294,-1.5011531,4.8574853,1.5018996,4.8579473,-3.0011802,4.857636,2.9997377
1469,4.861873,0.0013015385,4.861311,-1.5011495,4.861046,1.5019037,4.861487,-3.001183,4.861184,2.99974
1470,4.865421,0.0013014232,4.8648524,-1.5011511,4.8645906,1.5019087,4.8650064,-3.0011873,4.864766,2.9997444
1471,4.86897,0.0012993988,4.8683743,-1.5011536,4.8681107,1.5019118,4.8685527,-3.0011876,4.8683076,2.9997442
1472,4.872521,0.0013101227,4.87192,-1.5011536,4.8716555,1.5019169,4.8721213,-3.0011852,4.8718314,2.9997435
1473,4.876033,0.001316882,4.875502,-1.5011508,4.8752475,1.5019212,4.8756657,-3.0011852,4.8753777,2.9997408
1474,4.879584,0.0013211403,4.879045,-1.5011512,4.8787913,1.5019262,4.8791847,-3.0011878,4.878948,2.999744
1475,4.883158,0.0013244245,4.8825665,-1.5011533,4.882313,1.5019287,4.88273,-3.0011866,4.882489,2.999747
1476,4.886703,0.0013293327,4.8861146,-1.5011575,4.88586,1.5019342,4.8863125,-3.0011842,4.8860087,2.9997501
1477,4.89022,0.0013309307,4.8896823,-1.5011581,4.889444,1.5019405,4.889854,-3.0011847,4.889555,2.9997532
1478,4.8937683,0.0013342104,4.893226,-1.5011533,4.892984,1.5019432,4.8933764,-3.0011876,4.893138,2.9997559
1479,4.8973575,0.0013396344,4.896747,-1.5011504,4.896505,1.501945,4.8969226,-3.0011861,4.8966784,2.9997594
1480,4.900897,0.0013401016,4.900293,-1.5011481,4.900049,1.5019445,4.9005036,-3.0011837,4.9002,2.9997597
